3.688447467872627339e+00 -1.000000000000000000e+00
4.056165342229745008e+00 -1.000000000000000000e+00
2.834850159216643739e+00 -1.000000000000000000e+00
4.900826486954187544e+00 -1.000000000000000000e+00
4.465662439730460065e+00 -1.000000000000000000e+00
2.463756313722776259e+00 -1.000000000000000000e+00
5.488252193795599254e+00 -1.000000000000000000e+00
5.895889176030583378e+00 -1.000000000000000000e+00
5.178779571159650708e+00 -1.000000000000000000e+00
3.820075164187648920e+00 -1.000000000000000000e+00
4.929247378489457709e+00 1.000000000000000000e+00
7.054451726931136868e+00 1.000000000000000000e+00
5.596823053026820816e+00 1.000000000000000000e+00
7.222445070382427446e+00 1.000000000000000000e+00
6.208274978076860684e+00 1.000000000000000000e+00
6.976639036483712530e+00 1.000000000000000000e+00
6.356366397174402216e+00 1.000000000000000000e+00
6.706573168191948042e+00 1.000000000000000000e+00
6.010500020720820125e+00 1.000000000000000000e+00
7.785870493905835410e+00 1.000000000000000000e+00
6.126912092703619805e+00 1.000000000000000000e+00
6.401989363444701375e+00 1.000000000000000000e+00
7.883150697056254153e+00 1.000000000000000000e+00
4.652240938857553409e+00 1.000000000000000000e+00
4.729515001514266181e+00 1.000000000000000000e+00
6.969396708158011045e+00 1.000000000000000000e+00
4.826876594885840532e+00 1.000000000000000000e+00
7.943621185649292649e+00 1.000000000000000000e+00
5.586381019240252321e+00 1.000000000000000000e+00
5.252545188559242462e+00 1.000000000000000000e+00
7.922942026480384925e+00 1.000000000000000000e+00
7.480514791434424104e+00 1.000000000000000000e+00
7.867558960426570103e+00 1.000000000000000000e+00
6.906044658275384940e+00 1.000000000000000000e+00
5.138774314945297128e+00 1.000000000000000000e+00
7.910064953099033680e+00 1.000000000000000000e+00
5.731996629048619951e+00 1.000000000000000000e+00
6.802456395796395050e+00 1.000000000000000000e+00
6.947251967773747872e+00 1.000000000000000000e+00
5.844989906909165533e+00 1.000000000000000000e+00
6.614079370346080289e+00 1.000000000000000000e+00
6.922206671566526914e+00 1.000000000000000000e+00
6.376425531155629045e+00 1.000000000000000000e+00
4.900599209415805291e+00 1.000000000000000000e+00
6.298238174206056250e+00 1.000000000000000000e+00
7.326385896687030552e+00 1.000000000000000000e+00
5.305432140268634633e+00 1.000000000000000000e+00
5.850365459672329571e+00 1.000000000000000000e+00
5.564846448278362168e+00 1.000000000000000000e+00
7.849263728479341395e+00 1.000000000000000000e+00
6.672294757012435795e+00 1.000000000000000000e+00
6.407461836241110653e+00 1.000000000000000000e+00
5.230083925554684043e+00 1.000000000000000000e+00
6.539249191291816921e+00 1.000000000000000000e+00
5.325667339342624373e+00 1.000000000000000000e+00
6.031830558274351439e+00 1.000000000000000000e+00
5.364153921621118926e+00 1.000000000000000000e+00
6.676433294946499508e+00 1.000000000000000000e+00
6.576590816614940493e+00 1.000000000000000000e+00
5.791701244422005068e+00 1.000000000000000000e+00
6.396006712661645111e+00 1.000000000000000000e+00
4.906938491269494662e+00 1.000000000000000000e+00
4.508742407294394461e+00 1.000000000000000000e+00
6.439391701264536749e+00 1.000000000000000000e+00
6.166673495372529068e+00 1.000000000000000000e+00
6.635031436892106171e+00 1.000000000000000000e+00
8.383144774863941606e+00 1.000000000000000000e+00
6.944479486990413619e+00 1.000000000000000000e+00
5.087177774555841303e+00 1.000000000000000000e+00
7.117016288095852516e+00 1.000000000000000000e+00
4.684092589488479064e+00 1.000000000000000000e+00
5.538415395185291246e+00 1.000000000000000000e+00
5.931758394675369139e+00 1.000000000000000000e+00
7.713342721649366851e+00 1.000000000000000000e+00
5.255245177951559654e+00 1.000000000000000000e+00
5.173561461340985268e+00 1.000000000000000000e+00
5.901547475574568047e+00 1.000000000000000000e+00
5.336521713637893072e+00 1.000000000000000000e+00
7.126635922106506982e+00 1.000000000000000000e+00
4.920068491636576447e+00 1.000000000000000000e+00
4.852531347588897148e+00 1.000000000000000000e+00
5.562179955255565744e+00 1.000000000000000000e+00
5.501967549307694938e+00 1.000000000000000000e+00
7.929532053816985560e+00 1.000000000000000000e+00
6.949420806925760807e+00 1.000000000000000000e+00
6.087551241385191325e+00 1.000000000000000000e+00
4.774564481169831787e+00 1.000000000000000000e+00
6.844362976401547449e+00 1.000000000000000000e+00
4.999784652610435032e+00 1.000000000000000000e+00
4.455228903222388404e+00 1.000000000000000000e+00
7.188029792352301328e+00 1.000000000000000000e+00
6.316942611924849516e+00 1.000000000000000000e+00
6.920858823780818625e+00 1.000000000000000000e+00
6.318727652943021411e+00 1.000000000000000000e+00
6.856830611902690720e+00 1.000000000000000000e+00
5.348974406699853468e+00 1.000000000000000000e+00
4.965757158215534872e+00 1.000000000000000000e+00
6.681594518281626982e+00 1.000000000000000000e+00
5.196590335826158480e+00 1.000000000000000000e+00
5.310450222249799346e+00 1.000000000000000000e+00
5.544467496482656799e+00 1.000000000000000000e+00
6.017479159025056923e+00 1.000000000000000000e+00
5.646006088746515772e+00 1.000000000000000000e+00
4.625048706581980973e+00 1.000000000000000000e+00
5.356381597167109376e+00 1.000000000000000000e+00
3.776596847775573362e+00 1.000000000000000000e+00
6.625231451027187468e+00 1.000000000000000000e+00
4.397942344393252156e+00 1.000000000000000000e+00
4.895616660571549872e+00 1.000000000000000000e+00
6.052165079260974245e+00 1.000000000000000000e+00
5.260437003608686268e+00 1.000000000000000000e+00
7.543014595406735801e+00 1.000000000000000000e+00
4.707143090276550979e+00 1.000000000000000000e+00
6.267050869349183095e+00 1.000000000000000000e+00
5.960717181772504425e+00 1.000000000000000000e+00
4.831906502258802583e+00 1.000000000000000000e+00
6.523276660531753812e+00 1.000000000000000000e+00
5.828453668777751950e+00 1.000000000000000000e+00
6.771790551213667797e+00 1.000000000000000000e+00
6.823504153963731333e+00 1.000000000000000000e+00
8.163235949280689852e+00 1.000000000000000000e+00
7.336527949436391971e+00 1.000000000000000000e+00
5.630818162057556364e+00 1.000000000000000000e+00
5.760620822424074028e+00 1.000000000000000000e+00
7.099659595887112928e+00 1.000000000000000000e+00
6.655263730722597693e+00 1.000000000000000000e+00
6.640131526097592385e+00 1.000000000000000000e+00
4.383043955689165827e+00 1.000000000000000000e+00
5.975673875601064111e+00 1.000000000000000000e+00
5.261969090794311299e+00 1.000000000000000000e+00
6.279924599043238409e+00 1.000000000000000000e+00
5.901849610357041698e+00 1.000000000000000000e+00
6.910178908092591499e+00 1.000000000000000000e+00
6.317218215191301667e+00 1.000000000000000000e+00
6.786327962108976486e+00 1.000000000000000000e+00
5.533580903264057049e+00 1.000000000000000000e+00
5.055553744081749734e+00 1.000000000000000000e+00
5.589950306797451418e+00 1.000000000000000000e+00
5.982979586138559291e+00 1.000000000000000000e+00
6.379151735555081970e+00 1.000000000000000000e+00
8.259308950690851248e+00 1.000000000000000000e+00
5.957742848339357522e+00 1.000000000000000000e+00
5.044054999507222803e+00 1.000000000000000000e+00
5.654018224300613404e+00 1.000000000000000000e+00
5.536404025353905745e+00 1.000000000000000000e+00
6.481481473773461843e+00 1.000000000000000000e+00
4.459202985555375420e+00 1.000000000000000000e+00
6.063261994200331628e+00 1.000000000000000000e+00
6.156506537965375614e+00 1.000000000000000000e+00
6.232181036200275415e+00 1.000000000000000000e+00
5.402683931034637510e+00 1.000000000000000000e+00
5.762078270263993218e+00 1.000000000000000000e+00
4.575939091017468208e+00 1.000000000000000000e+00
5.506680116637806321e+00 1.000000000000000000e+00
5.457138523983282141e+00 1.000000000000000000e+00
6.416050046261425166e+00 1.000000000000000000e+00
4.843817568178087285e+00 1.000000000000000000e+00
6.781198101709993153e+00 1.000000000000000000e+00
7.494484544491369249e+00 1.000000000000000000e+00
3.930014974986467458e+00 1.000000000000000000e+00
6.426258730778100947e+00 1.000000000000000000e+00
6.676908035030245436e+00 1.000000000000000000e+00
5.362562974447770969e+00 1.000000000000000000e+00
5.602728185671201899e+00 1.000000000000000000e+00
5.867119422413044738e+00 1.000000000000000000e+00
5.702209120598271674e+00 1.000000000000000000e+00
5.690987030952877390e+00 1.000000000000000000e+00
4.323996193670023303e+00 1.000000000000000000e+00
7.152331564783120044e+00 1.000000000000000000e+00
7.079618592036821312e+00 1.000000000000000000e+00
5.186635740795797034e+00 1.000000000000000000e+00
4.533575672197486028e+00 1.000000000000000000e+00
6.521064876452758341e+00 1.000000000000000000e+00
5.424212030186933653e+00 1.000000000000000000e+00
6.141953163320780007e+00 1.000000000000000000e+00
5.680671582854905033e+00 1.000000000000000000e+00
6.691538751070186919e+00 1.000000000000000000e+00
6.694749143656006041e+00 1.000000000000000000e+00
5.274402621536415481e+00 1.000000000000000000e+00
4.616636044604944367e+00 1.000000000000000000e+00
4.417061602664918318e+00 1.000000000000000000e+00
6.610379379107205189e+00 1.000000000000000000e+00
4.811140742215971322e+00 1.000000000000000000e+00
5.493183645701312123e+00 1.000000000000000000e+00
5.403685961549491878e+00 1.000000000000000000e+00
5.947432703730453518e+00 1.000000000000000000e+00
4.063720194153493281e+00 1.000000000000000000e+00
6.188778596793828690e+00 1.000000000000000000e+00
6.523891023834205605e+00 1.000000000000000000e+00
6.088422087044661701e+00 1.000000000000000000e+00
5.689113828301528564e+00 1.000000000000000000e+00
6.097400166268783117e+00 1.000000000000000000e+00
6.399046345640130085e+00 1.000000000000000000e+00
3.227407243573349849e+00 1.000000000000000000e+00
7.955912308250693954e+00 1.000000000000000000e+00
6.390093322687926403e+00 1.000000000000000000e+00
5.347591417612980180e+00 1.000000000000000000e+00
5.609046624812398463e+00 1.000000000000000000e+00
6.493741777349188560e+00 1.000000000000000000e+00
5.883896060965633446e+00 1.000000000000000000e+00
3.969315532218505638e+00 1.000000000000000000e+00
8.064492861359319420e+00 1.000000000000000000e+00
5.889459342767527694e+00 1.000000000000000000e+00
7.020172711715799707e+00 1.000000000000000000e+00
5.307950152215608952e+00 1.000000000000000000e+00
7.536377054245797957e+00 1.000000000000000000e+00
6.286343688892279680e+00 1.000000000000000000e+00
6.608843834475450763e+00 1.000000000000000000e+00
4.954746633853044813e+00 1.000000000000000000e+00
7.211145289682701076e+00 1.000000000000000000e+00
6.689818164534788281e+00 1.000000000000000000e+00
7.301846229564998403e+00 1.000000000000000000e+00
5.371912440358420859e+00 1.000000000000000000e+00
5.518972881539212061e+00 1.000000000000000000e+00
8.303916697683941806e+00 1.000000000000000000e+00
4.939984177278452293e+00 1.000000000000000000e+00
5.864050299321679205e+00 1.000000000000000000e+00
7.136891362602694855e+00 1.000000000000000000e+00
6.097724967714855282e+00 1.000000000000000000e+00
6.582953679753293486e+00 1.000000000000000000e+00
5.600550970737124601e+00 1.000000000000000000e+00
6.370055887847518861e+00 1.000000000000000000e+00
4.693473148264683203e+00 1.000000000000000000e+00
7.658130679618188275e+00 1.000000000000000000e+00
